Ano,Mês,Dia,Ativo,Cotação,Variação
2018,11,20,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","-2,33"
2018,11,20,Franca/SP (Cocapec),"445,00","0,00"
2018,11,20,Maringá/PR (Cocamar),s/ cotação,-
2018,11,20,Vitória/ES (BCSP),"442,00","0,00"
2018,11,20,Média Rio Grande do Sul (Clicmercado),"432,00","-2,92"
2018,11,20,Oeste da Bahia (AIBA),"445,50","+5,44"
2018,11,21,Guaxupé/MG (Cooxupé),"443,00","-0,45"
2018,11,21,Poços de Caldas/MG (CaféPoços),"429,00","+0,47"
2018,11,21,Patrocínio/MG (Expocaccer),"440,00","0,00"
2018,11,21,Araguarí/MG (Coocacer),"435,00","0,00"
2018,11,21,Varginha/MG (Minasul),"440,00","0,00"
2018,11,21,Lajinha/MG (Coocafé),"430,00","0,00"
2018,11,21,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","0,00"
2018,11,21,Franca/SP (Cocapec),"445,00","0,00"
2018,11,21,Maringá/PR (Cocamar),s/ cotação,-
2018,11,21,Vitória/ES (BCSP),"442,00","0,00"
2018,11,21,Média Rio Grande do Sul (Clicmercado),"430,00","-0,46"
2018,11,21,Oeste da Bahia (AIBA),"440,00","-1,23"
2018,11,22,Guaxupé/MG (Cooxupé),"443,00","0,00"
2018,11,22,Poços de Caldas/MG (CaféPoços),"433,00","+0,93"
2018,11,22,Patrocínio/MG (Expocaccer),"440,00","0,00"
2018,11,22,Araguarí/MG (Coocacer),"435,00","0,00"
2018,11,22,Varginha/MG (Minasul),"440,00","0,00"
2018,11,22,Lajinha/MG (Coocafé),"430,00","0,00"
2018,11,22,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","0,00"
2018,11,22,Franca/SP (Cocapec),"445,00","0,00"
2018,11,22,Maringá/PR (Cocamar),s/ cotação,-
2018,11,22,Vitória/ES (BCSP),"442,00","0,00"
2018,11,22,Média Rio Grande do Sul (Clicmercado),"426,00","-0,93"
2018,11,22,Oeste da Bahia (AIBA),"440,00","0,00"
2018,11,23,Guaxupé/MG (Cooxupé),"435,00","-1,81"
2018,11,23,Poços de Caldas/MG (CaféPoços),"425,00","-1,85"
2018,11,23,Patrocínio/MG (Expocaccer),"440,00","0,00"
2018,11,23,Araguarí/MG (Coocacer),"435,00","0,00"
2018,11,23,Varginha/MG (Minasul),"440,00","0,00"
2018,11,23,Lajinha/MG (Coocafé),"430,00","0,00"
2018,11,23,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","0,00"
2018,11,23,Franca/SP (Cocapec),"440,00","-1,12"
2018,11,23,Maringá/PR (Cocamar),s/ cotação,-
2018,11,23,Vitória/ES (BCSP),"442,00","0,00"
2018,11,23,Média Rio Grande do Sul (Clicmercado),"445,00","+4,46"
2018,11,23,Oeste da Bahia (AIBA),"435,00","-1,14"
2018,11,26,Guaxupé/MG (Cooxupé),"438,00","+0,69"
2018,11,26,Poços de Caldas/MG (CaféPoços),"435,00","+2,35"
2018,11,26,Patrocínio/MG (Expocaccer),"445,00","+1,14"
2018,11,26,Araguarí/MG (Coocacer),"435,00","0,00"
2018,11,26,Varginha/MG (Minasul),"445,00","+1,14"
2018,11,26,Lajinha/MG (Coocafé),"420,00","-2,33"
2018,11,26,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","0,00"
2018,11,26,Franca/SP (Cocapec),"440,00","0,00"
2018,11,26,Maringá/PR (Cocamar),s/ cotação,-
2018,11,26,Vitória/ES (BCSP),"442,00","0,00"
2018,11,26,Média Rio Grande do Sul (Clicmercado),"435,00","-2,25"
2018,11,26,Oeste da Bahia (AIBA),"420,00","-3,45"
2018,11,27,Guaxupé/MG (Cooxupé),"450,00","+2,74"
2018,11,27,Poços de Caldas/MG (CaféPoços),"425,00","-2,30"
2018,11,27,Patrocínio/MG (Expocaccer),"450,00","+1,12"
2018,11,27,Araguarí/MG (Coocacer),"435,00","0,00"
2018,11,27,Varginha/MG (Minasul),"420,00","-5,62"
2018,11,27,Lajinha/MG (Coocafé),"420,00","0,00"
2018,11,27,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","0,00"
2018,11,27,Franca/SP (Cocapec),"445,00","+1,14"
2018,11,27,Maringá/PR (Cocamar),s/ cotação,-
2018,11,27,Vitória/ES (BCSP),"442,00","0,00"
2018,11,27,Média Rio Grande do Sul (Clicmercado),"440,00","+1,15"
2018,11,27,Oeste da Bahia (AIBA),"422,50","+0,60"
2018,11,28,Guaxupé/MG (Cooxupé),"446,00","-0,89"
2018,11,28,Poços de Caldas/MG (CaféPoços),"421,00","-0,94"
2018,11,28,Patrocínio/MG (Expocaccer),"450,00","0,00"
2018,11,28,Araguarí/MG (Coocacer),"440,00","+1,15"
2018,11,28,Varginha/MG (Minasul),"445,00","+5,95"
2018,11,28,Lajinha/MG (Coocafé),"420,00","0,00"
2018,11,28,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","0,00"
2018,11,28,Franca/SP (Cocapec),"445,00","0,00"
2018,11,28,Maringá/PR (Cocamar),s/ cotação,-
2018,11,28,Vitória/ES (BCSP),"442,00","0,00"
2018,11,28,Média Rio Grande do Sul (Clicmercado),"445,00","+1,14"
2018,11,28,Oeste da Bahia (AIBA),"426,50","+0,95"
2018,11,29,Guaxupé/MG (Cooxupé),"445,00","-0,22"
2018,11,29,Poços de Caldas/MG (CaféPoços),"419,00","-0,48"
2018,11,29,Patrocínio/MG (Expocaccer),"445,00","-1,11"
2018,11,29,Araguarí/MG (Coocacer),"440,00","0,00"
2018,11,29,Varginha/MG (Minasul),"445,00","0,00"
2018,11,29,Lajinha/MG (Coocafé),"435,00","+3,57"
2018,11,29,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","0,00"
2018,11,29,Franca/SP (Cocapec),"445,00","0,00"
2018,11,29,Maringá/PR (Cocamar),s/ cotação,-
2018,11,29,Vitória/ES (BCSP),"442,00","0,00"
2018,11,29,Média Rio Grande do Sul (Clicmercado),"445,00","0,00"
2018,11,29,Oeste da Bahia (AIBA),"426,50","0,00"
2018,11,30,Guaxupé/MG (Cooxupé),"430,00","-3,37"
2018,11,30,Poços de Caldas/MG (CaféPoços),"409,00","-2,39"
2018,11,30,Patrocínio/MG (Expocaccer),"435,00","-2,25"
2018,11,30,Araguarí/MG (Coocacer),"440,00","0,00"
2018,11,30,Varginha/MG (Minasul),"440,00","-1,12"
2018,11,30,Lajinha/MG (Coocafé),"435,00","0,00"
2018,11,30,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","0,00"
2018,11,30,Franca/SP (Cocapec),"435,00","-2,25"
2018,11,30,Maringá/PR (Cocamar),s/ cotação,-
2018,11,30,Vitória/ES (BCSP),"442,00","0,00"
2018,11,30,Média Rio Grande do Sul (Clicmercado),"440,00","-1,12"
2018,11,30,Oeste da Bahia (AIBA),"426,50","0,00"
2018,12,03,Guaxupé/MG (Cooxupé),"435,00","+1,16"
2018,12,03,Poços de Caldas/MG (CaféPoços),"408,00","-0,24"
2018,12,03,Patrocínio/MG (Expocaccer),"435,00","0,00"
2018,12,03,Araguarí/MG (Coocacer),"440,00","0,00"
2018,12,03,Varginha/MG (Minasul),"435,00","-1,14"
2018,12,03,Lajinha/MG (Coocafé),"435,00","0,00"
2018,12,03,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","0,00"
2018,12,03,Franca/SP (Cocapec),"435,00","0,00"
2018,12,03,Maringá/PR (Cocamar),s/ cotação,-
2018,12,03,Vitória/ES (BCSP),"442,00","0,00"
2018,12,03,Média Rio Grande do Sul (Clicmercado),"430,00","-2,27"
2018,12,03,Oeste da Bahia (AIBA),"422,50","-0,94"
2018,12,04,Guaxupé/MG (Cooxupé),"428,00","-1,61"
2018,12,04,Poços de Caldas/MG (CaféPoços),"410,00","+0,49"
2018,12,04,Patrocínio/MG (Expocaccer),"435,00","0,00"
2018,12,04,Araguarí/MG (Coocacer),"440,00","0,00"
2018,12,04,Varginha/MG (Minasul),"435,00","0,00"
2018,12,04,Lajinha/MG (Coocafé),"420,00","-3,45"
2018,12,04,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","0,00"
2018,12,04,Franca/SP (Cocapec),"430,00","-1,15"
2018,12,04,Maringá/PR (Cocamar),s/ cotação,-
2018,12,04,Vitória/ES (BCSP),"442,00","0,00"
2018,12,04,Média Rio Grande do Sul (Clicmercado),"430,00","0,00"
2018,12,04,Oeste da Bahia (AIBA),"422,50","0,00"
2018,12,05,Guaxupé/MG (Cooxupé),"428,00","0,00"
2018,12,05,Poços de Caldas/MG (CaféPoços),"410,00","0,00"
2018,12,05,Patrocínio/MG (Expocaccer),"435,00","0,00"
2018,12,05,Araguarí/MG (Coocacer),"425,00","-3,41"
2018,12,05,Varginha/MG (Minasul),"435,00","0,00"
2018,12,05,Lajinha/MG (Coocafé),"420,00","0,00"
2018,12,05,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","0,00"
2018,12,05,Franca/SP (Cocapec),"430,00","0,00"
2018,12,05,Maringá/PR (Cocamar),s/ cotação,-
2018,12,05,Vitória/ES (BCSP),"442,00","0,00"
2018,12,05,Média Rio Grande do Sul (Clicmercado),"430,00","0,00"
2018,12,05,Oeste da Bahia (AIBA),"422,50","0,00"
2018,12,06,Guaxupé/MG (Cooxupé),"428,00","0,00"
2018,12,06,Poços de Caldas/MG (CaféPoços),"412,00","+0,49"
2018,12,06,Patrocínio/MG (Expocaccer),"430,00","-1,15"
2018,12,06,Araguarí/MG (Coocacer),"420,00","-1,18"
2018,12,06,Varginha/MG (Minasul),"435,00","0,00"
2018,12,06,Lajinha/MG (Coocafé),"420,00","0,00"
2018,12,06,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","0,00"
2018,12,06,Franca/SP (Cocapec),"435,00","+1,16"
2018,12,06,Maringá/PR (Cocamar),"375,00","0,00"
2018,12,06,Vitória/ES (BCSP),"442,00","0,00"
2018,12,06,Média Rio Grande do Sul (Clicmercado),"435,00","+1,16"
2018,12,06,Oeste da Bahia (AIBA),"417,50","-1,18"
2018,12,07,Guaxupé/MG (Cooxupé),"428,00","0,00"
2018,12,07,Poços de Caldas/MG (CaféPoços),"408,00","-0,97"
2018,12,07,Patrocínio/MG (Expocaccer),"430,00","0,00"
2018,12,07,Araguarí/MG (Coocacer),"420,00","0,00"
2018,12,07,Varginha/MG (Minasul),"435,00","0,00"
2018,12,07,Lajinha/MG (Coocafé),"425,00","+1,19"
2018,12,07,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","0,00"
2018,12,07,Franca/SP (Cocapec),"435,00","0,00"
2018,12,07,Maringá/PR (Cocamar),"375,00","0,00"
2018,12,07,Vitória/ES (BCSP),"442,00","0,00"
2018,12,07,Média Rio Grande do Sul (Clicmercado),"430,00","-1,15"
2018,12,07,Oeste da Bahia (AIBA),"417,50","0,00"
2018,12,10,Guaxupé/MG (Cooxupé),"428,00","0,00"
2018,12,10,Poços de Caldas/MG (CaféPoços),"413,00","+1,23"
2018,12,10,Patrocínio/MG (Expocaccer),"430,00","0,00"
2018,12,10,Araguarí/MG (Coocacer),"420,00","0,00"
2018,12,10,Varginha/MG (Minasul),"435,00","0,00"
2018,12,10,Lajinha/MG (Coocafé),"415,00","-2,35"
2018,12,10,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","0,00"
2018,12,10,Franca/SP (Cocapec),"435,00","0,00"
2018,12,10,Maringá/PR (Cocamar),"375,00","0,00"
2018,12,10,Vitória/ES (BCSP),"442,00","0,00"
2018,12,10,Média Rio Grande do Sul (Clicmercado),"425,00","-1,16"
2018,12,10,Oeste da Bahia (AIBA),"417,50","0,00"
2018,12,11,Guaxupé/MG (Cooxupé),"428,00","0,00"
2018,12,11,Poços de Caldas/MG (CaféPoços),"407,00","-1,45"
2018,12,11,Patrocínio/MG (Expocaccer),"430,00","0,00"
2018,12,11,Araguarí/MG (Coocacer),"420,00","0,00"
2018,12,11,Varginha/MG (Minasul),"435,00","0,00"
2018,12,11,Lajinha/MG (Coocafé),"415,00","0,00"
2018,12,11,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","0,00"
2018,12,11,Franca/SP (Cocapec),"425,00","-2,30"
2018,12,11,Maringá/PR (Cocamar),"375,00","0,00"
2018,12,11,Vitória/ES (BCSP),"442,00","0,00"
2018,12,11,Média Rio Grande do Sul (Clicmercado),"430,00","+1,18"
2018,12,11,Oeste da Bahia (AIBA),"417,50","0,00"
2018,12,12,Guaxupé/MG (Cooxupé),"428,00","0,00"
2018,12,12,Poços de Caldas/MG (CaféPoços),"401,00","-1,47"
2018,12,12,Patrocínio/MG (Expocaccer),"430,00","0,00"
2018,12,12,Araguarí/MG (Coocacer),"420,00","0,00"
2018,12,12,Varginha/MG (Minasul),"415,00","-4,60"
2018,12,12,Lajinha/MG (Coocafé),"415,00","0,00"
2018,12,12,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","0,00"
2018,12,12,Franca/SP (Cocapec),"420,00","-1,18"
2018,12,12,Maringá/PR (Cocamar),"375,00","0,00"
2018,12,12,Vitória/ES (BCSP),"442,00","0,00"
2018,12,12,Média Rio Grande do Sul (Clicmercado),"430,00","0,00"
2018,12,12,Oeste da Bahia (AIBA),"415,00","-0,60"
2018,12,13,Guaxupé/MG (Cooxupé),"428,00","0,00"
2018,12,13,Poços de Caldas/MG (CaféPoços),"406,00","+1,25"
2018,12,13,Patrocínio/MG (Expocaccer),"430,00","0,00"
2018,12,13,Araguarí/MG (Coocacer),"420,00","0,00"
2018,12,13,Varginha/MG (Minasul),"415,00","0,00"
2018,12,13,Lajinha/MG (Coocafé),"415,00","0,00"
2018,12,13,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","0,00"
2018,12,13,Franca/SP (Cocapec),"420,00","0,00"
2018,12,13,Maringá/PR (Cocamar),"375,00","0,00"
2018,12,13,Vitória/ES (BCSP),"442,00","0,00"
2018,12,13,Média Rio Grande do Sul (Clicmercado),"420,00","-2,33"
2018,12,13,Oeste da Bahia (AIBA),"415,00","-0,60"
2018,12,14,Guaxupé/MG (Cooxupé),"428,00","0,00"
2018,12,14,Poços de Caldas/MG (CaféPoços),"405,00","-0,25"
2018,12,14,Patrocínio/MG (Expocaccer),"425,00","-1,16"
2018,12,14,Araguarí/MG (Coocacer),"410,00","-2,38"
2018,12,14,Varginha/MG (Minasul),"415,00","0,00"
2018,12,14,Lajinha/MG (Coocafé),"415,00","0,00"
2018,12,14,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","0,00"
2018,12,14,Franca/SP (Cocapec),"420,00","0,00"
2018,12,14,Maringá/PR (Cocamar),"375,00","0,00"
2018,12,14,Vitória/ES (BCSP),"442,00","0,00"
2018,12,14,Média Rio Grande do Sul (Clicmercado),"425,00","+1,19"
2018,12,14,Oeste da Bahia (AIBA),"411,50","-0,84"
2018,12,17,Guaxupé/MG (Cooxupé),"410,00","-4,21"
2018,12,17,Poços de Caldas/MG (CaféPoços),"399,00","-1,48"
2018,12,17,Patrocínio/MG (Expocaccer),"415,00","-2,35"
2018,12,17,Araguarí/MG (Coocacer),"410,00",-
2018,12,17,Varginha/MG (Minasul),"410,00","-1,20"
2018,12,17,Lajinha/MG (Coocafé),"415,00","0,00"
2018,12,17,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00",-
2018,12,17,Franca/SP (Cocapec),"415,00","-1,19"
2018,12,17,Maringá/PR (Cocamar),"375,00",-
2018,12,17,Vitória/ES (BCSP),"442,00","0,00"
2018,12,17,Média Rio Grande do Sul (Clicmercado),"425,00","0,00"
2018,12,17,Oeste da Bahia (AIBA),"412,50","+0,24"
2018,12,18,Guaxupé/MG (Cooxupé),"415,00","+1,22"
2018,12,18,Poços de Caldas/MG (CaféPoços),"397,00","-0,50"
2018,12,18,Patrocínio/MG (Expocaccer),"415,00","0,00"
2018,12,18,Araguarí/MG (Coocacer),"405,00","-1,22"
2018,12,18,Varginha/MG (Minasul),"405,00","-1,22"
2018,12,18,Lajinha/MG (Coocafé),"390,00","-6,02"
2018,12,18,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2018,12,18,Franca/SP (Cocapec),"415,00","0,00"
2018,12,18,Maringá/PR (Cocamar),s/ cotação,-
2018,12,18,Vitória/ES (BCSP),"442,00","0,00"
2018,12,18,Média Rio Grande do Sul (Clicmercado),"425,00","0,00"
2018,12,18,Oeste da Bahia (AIBA),"410,00","-0,61"
2018,12,19,Guaxupé/MG (Cooxupé),"415,00","0,00"
2018,12,19,Poços de Caldas/MG (CaféPoços),"396,00","-0,25"
2018,12,19,Patrocínio/MG (Expocaccer),"405,00","-2,41"
2018,12,19,Araguarí/MG (Coocacer),"405,00","0,00"
2018,12,19,Varginha/MG (Minasul),"405,00","0,00"
2018,12,19,Lajinha/MG (Coocafé),"390,00","0,00"
2018,12,19,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2018,12,19,Franca/SP (Cocapec),"415,00","0,00"
2018,12,19,Maringá/PR (Cocamar),s/ cotação,-
2018,12,19,Vitória/ES (BCSP),"442,00","0,00"
2018,12,19,Média Rio Grande do Sul (Clicmercado),"425,00","0,00"
2018,12,19,Oeste da Bahia (AIBA),"412,50","+0,61"
2018,12,20,Guaxupé/MG (Cooxupé),"415,00","0,00"
2018,12,20,Poços de Caldas/MG (CaféPoços),"396,00","0,00"
2018,12,20,Patrocínio/MG (Expocaccer),"415,00","+2,47"
2018,12,20,Araguarí/MG (Coocacer),"410,00","+1,23"
2018,12,20,Varginha/MG (Minasul),"405,00","0,00"
2018,12,20,Lajinha/MG (Coocafé),"410,00","+5,13"
2018,12,20,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2018,12,20,Franca/SP (Cocapec),"415,00","0,00"
2018,12,20,Maringá/PR (Cocamar),s/ cotação,-
2018,12,20,Vitória/ES (BCSP),"442,00","0,00"
2018,12,20,Média Rio Grande do Sul (Clicmercado),"425,00","0,00"
2018,12,20,Oeste da Bahia (AIBA),"412,50","0,00"
2018,12,21,Guaxupé/MG (Cooxupé),"410,00","-1,20"
2018,12,21,Poços de Caldas/MG (CaféPoços),"393,00","-0,76"
2018,12,21,Patrocínio/MG (Expocaccer),"410,00","-1,20"
2018,12,21,Araguarí/MG (Coocacer),"410,00","0,00"
2018,12,21,Varginha/MG (Minasul),"405,00","0,00"
2018,12,21,Lajinha/MG (Coocafé),"400,00","-2,44"
2018,12,21,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2018,12,21,Franca/SP (Cocapec),"415,00","0,00"
2018,12,21,Maringá/PR (Cocamar),s/ cotação,-
2018,12,21,Vitória/ES (BCSP),"442,00","0,00"
2018,12,21,Média Rio Grande do Sul (Clicmercado),"415,00","-2,35"
2018,12,21,Oeste da Bahia (AIBA),"417,50","+1,21"
2018,12,26,Guaxupé/MG (Cooxupé),"426,00","+3,90"
2018,12,26,Poços de Caldas/MG (CaféPoços),"398,00","+1,27"
2018,12,26,Patrocínio/MG (Expocaccer),"400,00","-2,44"
2018,12,26,Araguarí/MG (Coocacer),s/ cotação,-
2018,12,26,Varginha/MG (Minasul),"405,00","0,00"
2018,12,26,Lajinha/MG (Coocafé),"400,00","0,00"
2018,12,26,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2018,12,26,Franca/SP (Cocapec),"420,00","+1,20"
2018,12,26,Maringá/PR (Cocamar),s/ cotação,-
2018,12,26,Vitória/ES (BCSP),"442,00","0,00"
2018,12,26,Média Rio Grande do Sul (Clicmercado),"415,00","0,00"
2018,12,26,Oeste da Bahia (AIBA),"420,00","+0,60"
2018,12,27,Guaxupé/MG (Cooxupé),"423,00","-0,70"
2018,12,27,Poços de Caldas/MG (CaféPoços),"390,00","-2,01"
2018,12,27,Patrocínio/MG (Expocaccer),"400,00","0,00"
2018,12,27,Araguarí/MG (Coocacer),s/ cotação,-
2018,12,27,Varginha/MG (Minasul),"405,00","0,00"
2018,12,27,Lajinha/MG (Coocafé),"400,00","0,00"
2018,12,27,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2018,12,27,Franca/SP (Cocapec),"420,00","0,00"
2018,12,27,Maringá/PR (Cocamar),s/ cotação,-
2018,12,27,Vitória/ES (BCSP),"442,00","0,00"
2018,12,27,Média Rio Grande do Sul (Clicmercado),"400,00","-3,61"
2018,12,27,Oeste da Bahia (AIBA),"420,00","0,00"
2018,12,28,Guaxupé/MG (Cooxupé),"423,00","0,00"
2018,12,28,Poços de Caldas/MG (CaféPoços),"385,00","-1,28"
2018,12,28,Patrocínio/MG (Expocaccer),"400,00","0,00"
2018,12,28,Araguarí/MG (Coocacer),s/ cotação,-
2018,12,28,Varginha/MG (Minasul),"405,00","0,00"
2018,12,28,Lajinha/MG (Coocafé),"390,00","-2,50"
2018,12,28,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2018,12,28,Franca/SP (Cocapec),"420,00","0,00"
2018,12,28,Maringá/PR (Cocamar),s/ cotação,-
2018,12,28,Vitória/ES (BCSP),"442,00","0,00"
2018,12,28,Média Rio Grande do Sul (Clicmercado),"400,00","0,00"
2018,12,28,Oeste da Bahia (AIBA),"409,00","-2,62"
2019,01,02,Guaxupé/MG (Cooxupé),"406,00","-4,02"
2019,01,02,Poços de Caldas/MG (CaféPoços),"385,00","0,00"
2019,01,02,Patrocínio/MG (Expocaccer),"400,00","0,00"
2019,01,02,Araguarí/MG (Coocacer),s/ cotação,-
2019,01,02,Varginha/MG (Minasul),"400,00","-1,23"
2019,01,02,Lajinha/MG (Coocafé),"390,00","0,00"
2019,01,02,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,01,02,Franca/SP (Cocapec),"410,00","-2,38"
2019,01,02,Maringá/PR (Cocamar),s/ cotação,-
2019,01,02,Vitória/ES (BCSP),"442,00","0,00"
2019,01,02,Média Rio Grande do Sul (Clicmercado),"400,00","0,00"
2019,01,02,Oeste da Bahia (AIBA),"409,00","0,00"
2019,01,03,Guaxupé/MG (Cooxupé),"406,00","0,00"
2019,01,03,Poços de Caldas/MG (CaféPoços),"390,00","+1,30"
2019,01,03,Patrocínio/MG (Expocaccer),"400,00","0,00"
2019,01,03,Araguarí/MG (Coocacer),"400,00",-
2019,01,03,Varginha/MG (Minasul),"405,00","+1,25"
2019,01,03,Lajinha/MG (Coocafé),"390,00","0,00"
2019,01,03,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,01,03,Franca/SP (Cocapec),"410,00","0,00"
2019,01,03,Maringá/PR (Cocamar),s/ cotação,-
2019,01,03,Vitória/ES (BCSP),"442,00","0,00"
2019,01,03,Média Rio Grande do Sul (Clicmercado),"400,00","0,00"
2019,01,03,Oeste da Bahia (AIBA),"409,00","0,00"
2019,01,04,Guaxupé/MG (Cooxupé),"400,00","-1,48"
2019,01,04,Poços de Caldas/MG (CaféPoços),"387,00","-0,77"
2019,01,04,Patrocínio/MG (Expocaccer),"400,00","0,00"
2019,01,04,Araguarí/MG (Coocacer),"400,00","0,00"
2019,01,04,Varginha/MG (Minasul),"405,00","0,00"
2019,01,04,Lajinha/MG (Coocafé),"400,00","+2,56"
2019,01,04,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,01,04,Franca/SP (Cocapec),"410,00","0,00"
2019,01,04,Maringá/PR (Cocamar),s/ cotação,-
2019,01,04,Vitória/ES (BCSP),"442,00","0,00"
2019,01,04,Média Rio Grande do Sul (Clicmercado),"400,00","0,00"
2019,01,04,Oeste da Bahia (AIBA),"410,00","+0,24"
2019,01,07,Guaxupé/MG (Cooxupé),"403,00","+0,75"
2019,01,07,Poços de Caldas/MG (CaféPoços),"392,00","+1,29"
2019,01,07,Patrocínio/MG (Expocaccer),"400,00","0,00"
2019,01,07,Araguarí/MG (Coocacer),"390,00","-2,50"
2019,01,07,Varginha/MG (Minasul),"405,00","0,00"
2019,01,07,Lajinha/MG (Coocafé),"400,00","0,00"
2019,01,07,Esp. Sto. do Pinhal/SP (Coopinhal),"400,00",-
2019,01,07,Franca/SP (Cocapec),"410,00","0,00"
2019,01,07,Maringá/PR (Cocamar),"340,00",-
2019,01,07,Vitória/ES (BCSP),"442,00","0,00"
2019,01,07,Média Rio Grande do Sul (Clicmercado),"395,00","-1,25"
2019,01,07,Oeste da Bahia (AIBA),"410,00","0,00"
2019,01,08,Guaxupé/MG (Cooxupé),"420,00","+4,22"
2019,01,08,Poços de Caldas/MG (CaféPoços),"395,00","+0,77"
2019,01,08,Patrocínio/MG (Expocaccer),"405,00","+1,25"
2019,01,08,Araguarí/MG (Coocacer),"390,00","0,00"
2019,01,08,Varginha/MG (Minasul),"405,00","0,00"
2019,01,08,Lajinha/MG (Coocafé),"400,00","0,00"
2019,01,08,Esp. Sto. do Pinhal/SP (Coopinhal),"400,00","0,00"
2019,01,08,Franca/SP (Cocapec),"420,00","+2,44"
2019,01,08,Maringá/PR (Cocamar),"340,00","0,00"
2019,01,08,Vitória/ES (BCSP),"442,00","0,00"
2019,01,08,Média Rio Grande do Sul (Clicmercado),"400,00","+1,27"
2019,01,08,Oeste da Bahia (AIBA),"410,00","0,00"
2019,01,09,Guaxupé/MG (Cooxupé),"410,00","-2,38"
2019,01,09,Poços de Caldas/MG (CaféPoços),"393,00","-0,51"
2019,01,09,Patrocínio/MG (Expocaccer),"405,00","0,00"
2019,01,09,Araguarí/MG (Coocacer),"390,00","0,00"
2019,01,09,Varginha/MG (Minasul),"405,00","0,00"
2019,01,09,Lajinha/MG (Coocafé),"400,00","0,00"
2019,01,09,Esp. Sto. do Pinhal/SP (Coopinhal),"400,00","0,00"
2019,01,09,Franca/SP (Cocapec),"420,00","0,00"
2019,01,09,Maringá/PR (Cocamar),"340,00","0,00"
2019,01,09,Vitória/ES (BCSP),"442,00","0,00"
2019,01,09,Média Rio Grande do Sul (Clicmercado),"405,00","+1,25"
2019,01,09,Oeste da Bahia (AIBA),"402,50","-1,83"
2019,01,10,Guaxupé/MG (Cooxupé),"410,00","0,00"
2019,01,10,Poços de Caldas/MG (CaféPoços),"393,00","0,00"
2019,01,10,Patrocínio/MG (Expocaccer),"395,00","-2,47"
2019,01,10,Araguarí/MG (Coocacer),"415,00",-
2019,01,10,Varginha/MG (Minasul),"405,00","0,00"
2019,01,10,Lajinha/MG (Coocafé),"400,00","0,00"
2019,01,10,Esp. Sto. do Pinhal/SP (Coopinhal),"400,00","0,00"
2019,01,10,Franca/SP (Cocapec),"420,00","0,00"
2019,01,10,Maringá/PR (Cocamar),"340,00","0,00"
2019,01,10,Vitória/ES (BCSP),"442,00","0,00"
2019,01,10,Média Rio Grande do Sul (Clicmercado),"405,00","0,00"
2019,01,10,Oeste da Bahia (AIBA),"403,50","+0,25"
2019,01,11,Guaxupé/MG (Cooxupé),"410,00","0,00"
2019,01,11,Poços de Caldas/MG (CaféPoços),"393,00","0,00"
2019,01,11,Patrocínio/MG (Expocaccer),"395,00","0,00"
2019,01,11,Araguarí/MG (Coocacer),"415,00","0,00"
2019,01,11,Varginha/MG (Minasul),"410,00","+1,23"
2019,01,11,Lajinha/MG (Coocafé),"400,00","0,00"
2019,01,11,Esp. Sto. do Pinhal/SP (Coopinhal),"400,00","0,00"
2019,01,11,Franca/SP (Cocapec),"420,00","0,00"
2019,01,11,Maringá/PR (Cocamar),"340,00","0,00"
2019,01,11,Vitória/ES (BCSP),"442,00","0,00"
2019,01,11,Média Rio Grande do Sul (Clicmercado),"405,00","0,00"
2019,01,11,Oeste da Bahia (AIBA),"402,50","-0,25"
2019,01,14,Guaxupé/MG (Cooxupé),"405,00","-1,22"
2019,01,14,Poços de Caldas/MG (CaféPoços),"388,00","-1,27"
